Ohnolog1	Ohnolog2
KCTD16	KCTD12
GNPDA2	GNPDA1
GABRG1	GABRG2
GABRG1	GABRA6
GABRG1	GABRA1
GABRG1	GABRA5
GABRG1	GABRG3
GABRG1	GABRA3
GABRG1	GABRE
GABRG2	GABRA2
GABRG2	GABRA4
GABRG2	GABRA5
GABRG2	GABRG3
GABRG2	GABRE
GABRG2	GABRA3
GABRA6	GABRA2
GABRA6	GABRA4
GABRA6	GLRB
GABRA6	GLRA3
GABRA6	GABRG3
GABRA6	GABRA5
GABRA6	GLRA2
GABRA6	GLRA4
GABRA6	GABRA3
GABRA6	GABRE
GABRA1	GABRA2
GABRA1	GABRA4
GABRA1	GABRA5
GABRA1	GABRG3
GABRA1	GABRA3
GABRA1	GABRE
GABRA5	GABRA2
GABRA5	GABRA4
GABRA5	GABRA3
GABRA5	GABRE
GABRG3	GABRA2
GABRG3	GABRA4
GABRG3	GABRE
GABRG3	GABRA3
GABRA3	GABRA2
GABRA3	GABRA4
GABRA3	GLRB
GABRA3	GABRP
GABRA3	GLRA1
GABRA3	GLRA3
GABRA3	GLRA4
GABRE	GABRA2
GABRE	GABRA4
GLRB	GABRP
GLRB	GLRA1
GLRB	GLRA4
GLRB	GLRA2
GLRA3	GABRP
GLRA3	GLRA1
GLRA3	GLRA4
GLRA3	GLRA2
GLRA2	GABRP
GLRA2	GLRA1
GLRA2	GLRA4
GLRA2	GABRR2
GLRA4	GABRP
GLRA4	GLRA1
GLRA4	GABRR2
GABRB1	GABRB2
GABRB1	GABRB3
GABRB2	GABRB3
ATP10D	ATP10B
ATP10D	ATP10A
ATP10B	ATP10A
NIPAL1	NIPAL4
NIPAL1	NIPA2
NIPAL1	NIPA1
NIPAL4	NIPA2
NIPAL4	NIPA1
TXK	ITK
TXK	BTK
TXK	BMX
ITK	TEC
ITK	BTK
ITK	BMX
BTK	TEC
BTK	BMX
TEC	BMX
PDGFRA	FLT4
PDGFRA	CSF1R
PDGFRA	PDGFRB
PDGFRA	FLT1
PDGFRA	FLT3
FLT4	KDR
FLT4	RP11-231C18.3
FLT4	PDGFRB
FLT4	CSF1R
FLT4	KIT
FLT4	FLT1
FLT4	FLT3
CSF1R	KIT
CSF1R	KDR
CSF1R	FLT3
CSF1R	FLT1
CSF1R	RP11-231C18.3
PDGFRB	KIT
PDGFRB	FLT3
PDGFRB	RP11-231C18.3
PDGFRB	FLT1
PDGFRB	KDR
FLT1	KDR
FLT1	RP11-231C18.3
FLT1	KIT
FLT3	KIT
FLT3	RP11-231C18.3
FLT3	KDR
ARL9	ARL10
RUFY3	RUFY1
RUFY3	RUFY2
RUFY1	RUFY2
RUFY2	RUNDC3B
GRSF1	HNRNPH1
GRSF1	HNRNPF
GRSF1	HNRNPH2
GRSF1	HNRNPH3
HNRNPH1	HNRNPH3
HNRNPF	HNRNPH3
HNRNPH2	HNRNPH3
ADAMTS3	ADAMTS2
ADAMTS3	ADAMTS14
ADAMTS2	ADAMTS14
ANKRD17	ANKHD1
ANKRD17	ANKHD1-EIF4EBP3
CDKL2	CDKL3
G3BP2	G3BP1
CCNI	CCNI2
CCNI2	CCNG2
CCNG2	CCNG1
CNOT6L	CNOT6
RASGEF1B	RASGEF1C
RASGEF1B	RASGEF1A
RASGEF1C	RASGEF1A
HNRNPD	HNRNPAB
HNRNPAB	HNRNPDL
MAPK10	MAPK9
MAPK10	MAPK8
MAPK9	MAPK8
SPARCL1	SPARC
PKD2	PKD2L2
PKD2	PKD2L1
PKD2L2	PKD2L1
FAM13A	FAM13B
FAM13A	FAM13C
FAM13B	FAM13C
PDLIM5	PDLIM7
PDLIM5	LDB3
PDLIM7	LDB3
UNC5C	UNC5A
UNC5C	UNC5D
UNC5C	UNC5B
UNC5A	UNC5D
UNC5A	UNC5B
UNC5D	UNC5B
EIF4E	EIF4E1B
DNAJB14	DNAJC18
DNAJB14	DNAJB12
DNAJC18	DNAJB12
CXXC4	CXXC5
ETNPPL	PHYKPL
COL25A1	COL23A1
COL25A1	COL13A1
COL23A1	COL13A1
SEC24B	SEC24A
PITX2	PITX1
PITX2	PITX3
PITX1	PITX3
NEUROG2	NEUROG1
NEUROG1	NEUROG3
CAMK2D	CAMK2A
CAMK2D	CAMK2B
CAMK2D	CAMK2G
CAMK2A	CAMK2G
CAMK2A	CAMK2B
CAMK2B	CAMK2G
ARSJ	ARSI
ARSI	ARSB
NDST4	NDST1
NDST4	NDST2
NDST4	RP11-574K11.31
NDST1	NDST3
NDST1	NDST2
NDST1	RP11-574K11.31
NDST2	NDST3
NDST3	RP11-574K11.31
TNIP3	TNIP1
SPRY1	SPRY4
SPRY1	SPRY2
SPRY1	SPRY3
SPRY4	SPRY2
SPRY4	SPRY3
SPRY2	SPRY3
HSPA4L	HSPA4
HSPA4L	HSPH1
HSPA4	HSPH1
LARP1B	LARP1
JADE1	JADE2
JADE1	JADE3
JADE2	JADE3
PCDH10	PCDHB7
PCDH10	PCDHGA1
PCDH10	PCDHB6
PCDH10	PCDHA4
PCDH10	PCDHB2
PCDH10	PCDHA6
PCDH10	PCDHB13
PCDH10	PCDHB18P
PCDH10	PCDHB5
PCDH10	PCDHB4
PCDH10	PCDH12
PCDH10	PCDHGA2
PCDH10	PCDHA1
PCDH10	PCDHB1
PCDH10	PCDHB14
PCDH10	PCDHA8
PCDH10	PCDHB3
PCDH10	PCDHB12
PCDH10	PCDHB10
PCDH10	PCDHA5
PCDH10	PCDHA7
PCDH10	PCDHB8
PCDH10	PCDHA2
PCDH10	PCDHA9
PCDH10	PCDHB15
PCDH10	PCDHB11
PCDH10	PCDH17
PCDH10	PCDH8
PCDH10	PCDH19
PCDHB7	PCDH18
PCDHB7	PCDH8
PCDHB7	PCDH17
PCDHB7	PCDH19
PCDHGA1	PCDH18
PCDHGA1	PCDH17
PCDHGA1	PCDH8
PCDHGA1	PCDH19
PCDHB6	PCDH18
PCDHB6	PCDH8
PCDHB6	PCDH17
PCDHB6	PCDH19
PCDHA4	PCDH18
PCDHA4	PCDH8
PCDHA4	PCDH17
PCDHA4	PCDH19
PCDHB2	PCDH18
PCDHB2	PCDH17
PCDHB2	PCDH8
PCDHB2	PCDH19
PCDHA6	PCDH18
PCDHA6	PCDH17
PCDHA6	PCDH8
PCDHA6	PCDH19
PCDHB13	PCDH18
PCDHB13	PCDH17
PCDHB13	PCDH8
PCDHB13	PCDH19
PCDHB18P	PCDH18
PCDHB18P	PCDH17
PCDHB18P	PCDH19
PCDHB5	PCDH18
PCDHB5	PCDH8
PCDHB5	PCDH17
PCDHB5	PCDH19
PCDHB4	PCDH18
PCDHB4	PCDH8
PCDHB4	PCDH17
PCDHB4	PCDH19
PCDH12	PCDH18
PCDH12	PCDH17
PCDH12	PCDH8
PCDH12	PCDH19
PCDHGA2	PCDH18
PCDHGA2	PCDH17
PCDHGA2	PCDH8
PCDHGA2	PCDH19
PCDHA1	PCDH18
PCDHA1	PCDH17
PCDHA1	PCDH8
PCDHA1	PCDH19
PCDHB1	PCDH18
PCDHB1	PCDH8
PCDHB1	PCDH17
PCDHB1	PCDH19
PCDHB14	PCDH18
PCDHB14	PCDH8
PCDHB14	PCDH17
PCDHB14	PCDH19
PCDHA8	PCDH18
PCDHA8	PCDH8
PCDHA8	PCDH17
PCDHA8	PCDH19
PCDHB3	PCDH18
PCDHB3	PCDH17
PCDHB3	PCDH8
PCDHB3	PCDH19
PCDHB12	PCDH18
PCDHB12	PCDH17
PCDHB12	PCDH8
PCDHB12	PCDH19
PCDHB10	PCDH18
PCDHB10	PCDH17
PCDHB10	PCDH8
PCDHB10	PCDH19
PCDHA5	PCDH18
PCDHA5	PCDH8
PCDHA5	PCDH17
PCDHA5	PCDH19
PCDHA7	PCDH18
PCDHA7	PCDH8
PCDHA7	PCDH17
PCDHA7	PCDH19
PCDHB8	PCDH18
PCDHB8	PCDH17
PCDHB8	PCDH8
PCDHB8	PCDH19
PCDHA2	PCDH18
PCDHA2	PCDH8
PCDHA2	PCDH17
PCDHA2	PCDH19
PCDHA9	PCDH18
PCDHA9	PCDH17
PCDHA9	PCDH8
PCDHA9	PCDH19
PCDHB15	PCDH18
PCDHB15	PCDH8
PCDHB15	PCDH17
PCDHB15	PCDH19
PCDHB11	PCDH18
PCDHB11	PCDH17
PCDHB11	PCDH8
PCDHB11	PCDH19
PCDH17	PCDH18
PCDH17	PCDH19
PCDH8	PCDH18
PCDH8	PCDH19
PCDH19	PCDH18
MGST2	LTC4S
MAML3	MAML1
CLGN	CANX
SMAD1	SMAD5
SMAD1	SMAD9
SMAD1	SMAD3
SMAD5	SMAD9
SMAD5	SMAD3
SMAD5	SMAD2
SMAD9	SMAD3
SMAD9	SMAD2
SMAD3	SMAD2
POU4F2	POU4F3
POU4F2	POU4F1
POU4F3	POU4F1
ARHGAP10	ARHGAP26
ARHGAP10	ARHGAP42
ARHGAP10	OPHN1
ARHGAP26	ARHGAP42
ARHGAP26	OPHN1
ARHGAP42	OPHN1
GABRP	GABRR2
GABRP	GABRR1
GRIA2	GRIA1
GRIA2	GRIA4
GRIA2	GRIA3
GRIA1	GRIA4
GRIA1	GRIA3
GRIA4	GRIA3
RAPGEF2	RAPGEF6
RAPGEF2	CTC-432M15.3
FSTL5	FSTL4
FSTL4	FSTL1
TRIM60	TRIM7
KLHL2	KLHL3
SPOCK3	SPOCK1
SPOCK3	SPOCK2
SPOCK1	SPOCK2
GALNTL6	GALNT10
SAP30	SAP30L
HAND2	HAND1
TENM3	TENM2
TENM3	TENM4
TENM3	TENM1
TENM2	TENM4
TENM2	TENM1
TENM4	TENM1
WWC2	WWC1
WWC2	WWC3
WWC1	WWC3
IRF2	IRF1
ACSL1	ACSL6
ACSL1	ACSL5
ACSL1	CTB-127M13.1
ACSL6	ACSL5
ACSL5	CTB-127M13.1
PDLIM3	PDLIM4
PDLIM3	PDLIM1
PDLIM3	PDLIM2
PDLIM4	PDLIM2
PDLIM4	PDLIM1
PDLIM1	PDLIM2
FAT1	FAT2
FAT1	FAT3
FAT2	FAT3
HSP90AB3P	HSP90AB1
HSP90AB1	HSP90AA1
NFKB1	NFKB2
TRAM1L1	TRAM2
TRAM2	TRAM1
VEGFC	VEGFA
VEGFC	VEGFD
ENPP6	ENPP4
ENPP6	ENPP5
MYL5	MYL10
MYL5	MYL7
MYL5	MYLPF
MYL10	MYL2
MYL10	MYLPF
MYL7	MYL2
MYL7	MYLPF
MYLPF	MYL2
H2AZ1	H2AZ2
UBE2D3	UBE2D4
UBE2D3	UBE2D1
UBE2D4	UBE2D2
UBE2D4	UBE2D1
UBE2D1	UBE2D2
LETM1	LETM2
NSD2	NSD3
NSD2	NSD1
NSD3	NSD1
HGFAC	PLAT
HGFAC	HABP2
HGFAC	PLAU
PLAT	F12
PLAT	HABP2
PLAT	PLAU
HABP2	F12
HABP2	PLAU
PLAU	F12
ADGRA3	ADGRA2
ADGRA3	ADGRA1
ADGRA3	LGI1
ADGRA3	LGI3
ADGRA2	ADGRA1
ADGRA2	LGI1
ADGRA2	LGI2
ADGRA1	LGI3
ADGRA1	LGI2
LGI2	LGI3
LGI2	LGI1
LGI3	LGI1
GPAT3	GPAT4
SLC39A12	SLC39A4
DKK2	DKK4
DKK2	DKK1
DKK4	DKK1
ANK2	ANK1
ANK2	ANK3
ANK1	ANK3
SH3D19	SORBS3
SORBS3	SORBS1
SORBS3	SORBS2
SFRP2	SFRP1
SFRP2	SFRP5
SFRP1	SFRP5
FGB	FGL1
FGL1	FGG
TLL1	BMP1
TLL1	TLL2
BMP1	TLL2
CTBP1	CTBP2
ADRA2C	ADRA2A
ADRA2C	ADRA2B
ADRA2A	ADRA2B
TBC1D14	TBC1D12
SORCS2	SORCS1
SORCS2	SORCS3
LDB2	LDB1
LCORL	LCOR
RASSF6	RASSF4
RASSF6	RASSF2
RASSF4	RASSF2
PRKG2	PRKG1
SCD5	SCD
SEC31A	SEC31B
HPSE	HPSE2
ABRAXAS1	ABRAXAS2
NKX6-1	NKX6-2
NKX6-1	NKX6-3
WDFY3	WDFY4
HERC6	HERC4
HERC4	HERC5
HERC4	HERC3
GRID2	GRID1
BMPR1B	BMPR1A
TSPAN5	TSPAN15
TSPAN5	TSPAN14
TSPAN5	TSPAN17
TSPAN14	TSPAN17
DDIT4L	DDIT4
PPP3CA	PPP3CB
PPP3CA	PPP3CC
PPP3CB	PPP3CC
BANK1	PIK3AP1
CISD2	CISD1
PPA2	PPA1
PAPSS1	PAPSS2
SGMS2	SGMS1
CYP2U1	CYP2E1
CYP2U1	CYP2C19
CYP2U1	CYP2C9
CYP2U1	CYP2C8
MCUB	MCU
PLA2G12A	PLA2G12B
LRIT3	LRIT1
LRIT3	LRFN4
LRFN4	LRFN2
LRFN4	LRRC4C
LRFN4	LRFN5
LRFN4	LRFN3
LRFN4	LRRC4B
LRFN4	LRFN1
ELOVL6	ELOVL3
SEC24D	SEC24C
SYNPO2	SYNPO2L
USP53	USP54
FAT4	CDH23
CDH23	DCHS2
DCHS2	DCHS1
NPY1R	NPY4R
MARCHF1	MARCHF8
PALLD	MYPN
PALLD	MYOT
MYPN	MYOT
STOX2	STOX1
FAM149A	FAM149B1
UNC93B5	UNC93B1
CCKAR	CCKBR
STIM2	STIM1
PGM2	PGM2L1
CHRNA9	CHRNA10
PHOX2B	PHOX2A
DCUN1D4	DCUN1D5
PRSS27	PRSS8
PRSS22	PRSS8
LIN54	TESMIN
LRFN2	LRRC4C
LRFN2	LRFN5
LRFN2	LRRC4B
LRRC4C	LRRC4
LRRC4C	LRRC4B
LRFN5	LRFN1
LRFN5	LRFN3
LRFN3	LRRC4B
LRRC4B	LRRC4
LRRC4B	LRFN1
ELMOD2	ELMOD1
UCP1	UCP3
UCP1	UCP2
UCP2	SLC25A30
SLC25A30	SLC25A14
USP38	USP35
GAB1	GAB2
GAB1	GAB3
GAB2	GAB3
GAB3	GAB4
ARFIP1	ARFIP2
TRIM2	TRIM3
RNF175	RNF121
GUCY1A1	GUCY1A2
MTNR1A	MTNR1B
MTNR1A	GPR50
MTNR1B	GPR50
TBC1D1	TBC1D4
KLF3	KLF12
KLF3	KLF8
KLF12	KLF8
KLHL5	KLHL1
KLHL5	KLHL4
KLHL1	KLHL4
PDS5A	PDS5B
UCHL1	UCHL3
ATP8A1	ATP8A2
SLC10A4	SLC10A2
SLC10A4	SLC10A3
SLC10A2	SLC10A6
SLC10A2	SLC10A3
SLC10A2	SLC10A1
ZAR1	ZAR1L
FRYL	FRY
USP46	USP12
RASL11B	RASL11A
LNX1	LNX2
GSX2	GSX1
CCNA2	CCNA1
ELF2	ELF1
ELF2	ELF4
ELF1	ELF4
NAA15	NAA16
FREM3	FREM2
EDNRA	EDNRB
DCLK2	DCLK1
DCLK2	DCX
DCLK2	DCLK3
DCLK1	DCX
DCLK1	DCLK3
MAB21L2	MAB21L1
LRBA	NBEA
AC093909.1	MTRF1
MTRF1	MTRF1L
ZFP42	YY1
ZFP42	YY2
YY1	YY2
ADAD1	ADAD2
SLC7A11	SLC7A5
SLC7A5	SLC7A7
SLC7A5	SLC7A8
SLC7A5	SLC7A6
SLC7A5	SLC7A10
SLC7A7	SLC7A6
SLC7A7	SLC7A10
SLC7A8	SLC7A6
SLC7A8	SLC7A10
SLC7A6	SLC7A10
TECRL	TECR
CDS1	CDS2
CHIC2	CHIC1
PPEF2	PPEF1
SHROOM3	SHROOM2
SHROOM3	SHROOM4
SHROOM2	SHROOM4
TMSB4XP8	TMSB15B
TMSB15B	TMSB4X
AC004057.1	RPS26P11
RPS26P11	RPS26P3
RPS26P3	RPS26P6
RPS26P3	RPS26
RAB33B	RAB33A
SMARCA5	SMARCA1
OTUD4	ALG13
CLCN3	CLCN4
CLCN3	CLCN5
CLCN4	CLCN5
GPM6A	GPM6B
GPM6A	PLP1
GPM6B	PLP1
ASB5	ASB11
ASB5	ASB9
NR2F1	NR2E1
NR2F1	NR2F2
NR2F1	NR2F6
NR2F2	NR2F6
PURA	PURB
PURA	PURG
PURB	PURG
DOCK5	DOCK1
TMED9	TMED4
PPP2CA	PPP2CB
EGR1	EGR3
EGR1	EGR2
EGR3	EGR2
CNOT8	CNOT7
SGCD	SGCZ
SGCD	SGCG
SGCZ	SGCG
EBF1	EBF2
EBF1	EBF3
EBF1	EBF4
EBF2	EBF3
EBF2	EBF4
EBF3	EBF4
RNF145	RNF139
RANBP17	XPO7
FGF18	FGF17
FGF18	FGF8
FGF17	FGF8
NKX2-5	NKX2-6
NKX2-5	NKX2-3
NKX2-6	NKX2-3
STC2	STC1
ZNF346	ZMAT4
ZNF346	ZMAT1
ZFR	STRBP
ZFR	ZFR2
ZFR	ILF3
STRBP	ILF3
STRBP	ZFR2
ZFR2	ILF3
ISCA1P1	ISCA1
GCNT4	GCNT1
GCNT4	GCNT3
GCNT4	GCNT7
GCNT1	GCNT3
GCNT3	GCNT7
CLTB	CLTA
RNF44	RNF38
NUDT12	NUDT13
P4HA2	P4HA1
SAR1B	SAR1A
PCBD2	PCBD1
MACROH2A1	MACROH2A2
WNT8A	WNT8B
KIF20A	KIF20B
ARHGEF37	DNMBP
PWWP2A	PWWP2B
CCNJL	CCNJ
PANK3	PANK1
PANK3	PANK2
PANK1	PANK2
FBXW11	BTRC
STK10	SLK
UBTD2	UBTD1
SH3PXD2B	SH3PXD2A
SH3PXD2A	NOXO1
NEURL1B	NEURL1
NEURL1B	NEURL3
NEURL1	NEURL3
SFXN1	SFXN2
SFXN1	SFXN3
N4BP3	LZTS2
N4BP3	RP5-1187M17.10
N4BP3	LZTS1
LZTS2	LZTS1
LZTS2	LZTS3
LZTS2	RP5-1187M17.10
LZTS1	LZTS3
LZTS1	RP5-1187M17.10
FCHSD1	FCHSD2
SLC36A1	SLC36A4
SLC36A4	SLC36A3
SLC36A4	SLC36A2
TGFBI	POSTN
DIAPH1	DIAPH3
DIAPH1	DIAPH2
DIAPH3	DIAPH2
NDFIP1	NDFIP2
RBM27	RBM26
RBM26	RP11-449H3.3
CSNK1A1	CSNK1A1L
CDX1	CDX2
CDX1	CDX4
CDX2	CDX4
PLEKHG4B	ARHGEF40
PLEKHG4B	PLEKHG4
PLEKHG4B	KIAA1755
ARHGEF40	PLEKHG4
ARHGEF40	KIAA1755
TPPP	TPPP2
TPPP	TPPP3
TPPP2	TPPP3
CDH18	CDH24
CDH18	CDH13
CDH18	CDH15
CDH18	CDH11
CDH18	CDH1
CDH18	CDH5
CDH18	CDH8
CDH18	CDH22
CDH24	CDH12
CDH24	CDH10
CDH24	CDH9
CDH24	CDH6
CDH24	CDH1
CDH24	CDH15
CDH24	CDH8
CDH24	CDH5
CDH24	CDH11
CDH24	CDH7
CDH24	CDH20
CDH24	CDH19
CDH24	CDH4
CDH24	CDH22
CDH13	CDH12
CDH13	CDH10
CDH13	CDH9
CDH13	CDH6
CDH13	CDH11
CDH13	CDH15
CDH13	CDH1
CDH13	CDH8
CDH13	DSG3
CDH13	CDH19
CDH13	CDH2
CDH13	DSC1
CDH13	CDH7
CDH13	DSC2
CDH13	DSG2
CDH13	DSG4
CDH13	CDH20
CDH13	DSC3
CDH13	CDH4
CDH13	CDH22
CDH13	CDH26
CDH15	CDH12
CDH15	CDH10
CDH15	CDH9
CDH15	CDH6
CDH15	CDH15
CDH15	DSC2
CDH15	CDH19
CDH15	DSC1
CDH15	DSG2
CDH15	CDH20
CDH15	DSG3
CDH15	CDH7
CDH15	DSG4
CDH15	DSC3
CDH15	CDH2
CDH15	CDH26
CDH15	CDH22
CDH15	CDH4
CDH15	CDH11
CDH15	CDH1
CDH15	CDH8
CDH15	CDH5
CDH11	CDH12
CDH11	CDH10
CDH11	CDH9
CDH11	CDH6
CDH11	CDH2
CDH11	CDH20
CDH11	CDH19
CDH11	CDH7
CDH11	CDH4
CDH11	CDH22
CDH1	CDH12
CDH1	CDH10
CDH1	CDH9
CDH1	CDH6
CDH1	CDH2
CDH1	CDH19
CDH1	CDH7
CDH1	CDH20
CDH1	CDH26
CDH1	CDH22
CDH1	CDH4
CDH1	DSC2
CDH1	DSC1
CDH1	DSC3
CDH5	CDH12
CDH5	CDH10
CDH5	CDH9
CDH5	CDH6
CDH5	CDH19
CDH5	CDH20
CDH5	CDH2
CDH5	CDH7
CDH5	CDH22
CDH5	CDH4
CDH8	CDH12
CDH8	CDH10
CDH8	CDH9
CDH8	CDH6
CDH8	CDH20
CDH8	CDH2
CDH8	CDH7
CDH8	CDH19
CDH8	CDH4
CDH8	CDH22
CDH22	CDH12
CDH22	CDH10
CDH22	CDH9
CDH22	CDH6
CDH22	CDH2
CDH22	CDH20
CDH22	CDH7
CDH22	CDH19
CDH7	CDH2
CDH7	CDH4
CDH20	CDH2
CDH20	CDH4
CDH19	CDH2
CDH19	CDH4
CDH4	CDH2
CDH4	DSG2
CDH4	DSC2
CDH4	DSG3
CDH4	DSG1
CDH4	DSC3
CDH4	DSC1
GZMA	CTSG
GZMA	GZMB
SLC12A7	SLC12A6
SLC12A7	SLC12A4
SLC12A7	SLC12A5
SLC12A6	SLC12A5
SLC12A6	SLC12A4
SLC12A4	SLC12A5
ADAMTS16	ADAMTS7
ADAMTS16	ADAMTS17
ADAMTS16	ADAMTS18
ADAMTS16	ADAMTS10
ADAMTS7	ADAMTS12
ADAMTS7	ADAMTS6
ADAMTS7	ADAMTS19
ADAMTS7	ADAMTS10
ADAMTS17	ADAMTS12
ADAMTS17	ADAMTS6
ADAMTS17	ADAMTS19
ADAMTS17	ADAMTS10
ADAMTS18	ADAMTS12
ADAMTS10	ADAMTS12
ADAMTS10	ADAMTS6
ADAMTS10	ADAMTS19
RAI14	UACA
RAI14	ANKRD24
UACA	ANKRD24
UACA	ANKRD35
PARP8	PARP6
SNX18	SNX33
SNX33	SNX9
CCNB1	CCNB2
ZNF366	ZNF710
ENC1	KLHL25
HEXB	HEXA
HEXB	RP11-106M3.2
ANKDD1B	ANKDD1A
PDE8B	PDE8A
PDE8A	PDE7A
PDE7A	PDE7B
AP3B1	AP3B2
JMY	WHAMM
HOMER1	HOMER2
HOMER1	HOMER3
HOMER2	HOMER3
SERINC5	SERINC4
RASGRF2	RASGRF1
EDIL3	MFGE8
ARRDC3	ARRDC4
ARRDC3	ARRDC2
ARRDC3	TXNIP
ARRDC4	ARRDC2
ARRDC4	TXNIP
ARRDC2	TXNIP
MCTP1	MCTP2
FAM81B	FAM81A
PCSK1	PCSK6
PCSK1	FURIN
PCSK1	PCSK4
PCSK6	PCSK4
PCSK6	PCSK5
FURIN	PCSK4
ERAP1	ANPEP
ANPEP	ERAP2
CHD1	CHD2
ST8SIA4	ST8SIA2
ST8SIA2	ST8SIA3
PPIP5K2	PPIP5K1
FER	FES
MAN2A1	MAN2A2
STARD4	STARD5
STARD5	STARD6
FEM1C	FEM1B
FEM1C	FEM1A
FEM1B	FEM1A
TMED7	TMED3
TMED3	TMED7-TICAM2
TMED3	TICAM2
AP3S1	AP3S2
RPS17P2	RPS17
RPS17	RPS17P5
DMXL1	DMXL2
LOX	LOXL1
LOX	SCARA5
LOXL1	MARCO
LOXL1	SCARA5
SNX2	SNX1
SNX24	SNX22
PPIC	PPIB
CSNK1G3	CSNK1G1
CSNK1G3	CSNK1G2
CSNK1G1	CSNK1G2
ZNF608	ZNF609
GRAMD2B	GRAMD2A
SLC12A2	SLC12A1
SLC12A1	SLC12A3
FBN2	FBN1
FBN2	FBN3
FBN1	FBN3
ZDHHC11B	ZDHHC1
ZDHHC1	ZDHHC11
BRD9	BRD7
NKD2	NKD1
SLC6A3	SLC6A2
LPCAT1	LPCAT2
LPCAT2	LPCAT4
IRX4	IRX6
IRX4	IRX5
IRX4	IRX3
IRX6	IRX2
IRX6	IRX1
IRX5	IRX2
IRX5	IRX1
IRX3	IRX2
IRX3	IRX1
TENT4A	TENT4B
CDH2	CDH26
CAPSL	CAPS
RANBP3L	RANBP3
FST	FSTL3
SGTB	SGTA
NLN	THOP1
TNPO1	TNPO2
ANKRA2	RFXANK
TMEM161B	TMEM161A
ELL2	ELL
ELL2	OCEL1
ELL2	ELL3
ELL	MARVELD2
ELL	ELL3
APC	APC2
APC2	CTC-554D6.1
MARCHF3	MARCHF2
SLC23A1	SLC23A2
ZRSR2P1	ZRSR2
FTMT	FTHL17
FTMT	FTH1P19
FTHL17	FTL
FTH1P19	FTL
FTL	FTH1
UBE2B	UBE2A
TAF7	TAF7L
MAK	CILK1
GCM2	GCM1
ADTRP	AIG1
TMEM14A	TMEM14C
TMEM14A	TMEM14B
SRPK1	SRPK2
SRPK1	SRPK3
SRPK2	SRPK3
CNPY3	CNPY4
RPL7L1	RPL7
CYP39A1	CYP7B1
CYP39A1	CYP7A1
CYP7B1	PTGIS
CYP7A1	PTGIS
PTGIS	CYP8B1
CRISP3	CRISPLD1
CRISP3	GLIPR1
CRISP3	R3HDML
CRISPLD1	GLIPR1
CRISPLD1	CRISPLD2
CRISPLD1	R3HDML
CRISPLD1	CLEC18C
CRISPLD1	CLEC18B
CRISPLD1	PI16
CRISPLD1	CLEC18A
GLIPR1	PI16
R3HDML	PI16
R3HDML	PI15
R3HDML	CRISPLD2
R3HDML	CLEC18C
R3HDML	CLEC18B
R3HDML	CLEC18A
CRISPLD2	CLEC18A
CRISPLD2	CLEC18C
CRISPLD2	PI16
CRISPLD2	PI15
RIMS1	RIMS2
HSF2	HSF1
HSF1	HSF4
CLVS2	CLVS1
CLVS2	TTPA
CLVS2	TTPAL
CLVS2	RLBP1
CLVS1	RLBP1
CLVS1	TTPAL
TTPA	RLBP1
TTPA	TTPAL
TTPAL	RLBP1
TPD52L1	TPD52
TPD52L1	TPD52L2
TPD52L1	RP11-26J3.4
TPD52L1	TPD52L3
TPD52	TPD52L3
TPD52	TPD52L2
TPD52L2	RP11-26J3.4
TPD52L3	RP11-26J3.4
NCOA7	OXR1
ENPP3	ENPP2
ENPP2	ENPP1
TCF21	MSC
SGK1	SGK3
SGK1	C8orf44-SGK3
SGK3	SGK3
SGK3	C8orf44-SGK3
MYB	MYBL1
MYB	MYBL2
MYBL1	MYBL2
MTFR2	MTFR1
OLIG3	BHLHE22
BHLHE22	BHLHE23
PLAGL1	PLAG1
PLAGL1	PLAGL2
PLAG1	PLAGL2
RGS17	RGS20
RGS17	RGS19
RGS20	RGS19
RGS20	RGS2
RGS20	RGS3
RGS20	RGS13
RGS20	RGS21
RGS20	RGS8
RGS20	RGS16
RGS20	RGS5
RGS20	RGS18
RGS19	RGS2
RGS19	RGS4
RGS19	RGS16
RGS19	RGS13
RGS19	RGS8
RGS19	RGS5
RGS19	RGS21
RGS19	RGS18
TUBB2A	TUBB4B
TUBB4B	TUBB4A
AIF1	AIF1L
CLIC1	CLIC3
EHMT2	EHMT1
PPT2	EGFL7
AGPAT1	AGPAT2
HSPA1L	HSPA8
HSPA1L	HSPA2
HSPA8	HSPA1A
HSPA8	HSPA1B
HSPA2	HSPA1A
HSPA2	HSPA1B
PACSIN1	PACSIN3
PACSIN1	PACSIN2
PACSIN3	PACSIN2
TCP11	TCP11L1
TCP11	TCP11L2
TCP11L1	TCP11L2
TCP11L1	TCP11X2
SCUBE3	SCUBE2
SCUBE3	SCUBE1
SCUBE2	SCUBE1
ZNF76	ZNF143
ZNF76	ZNF410
DEF6	SWAP70
TEAD3	TEAD1
TEAD3	TEAD4
TEAD3	TEAD2
TEAD1	TEAD4
TEAD1	TEAD2
TEAD4	TEAD2
TULP1	TUB
TULP1	TULP3
TULP1	TULP2
TUB	TULP3
TUB	TULP2
TULP3	TULP2
KCTD20	BTBD10
MTCH1	MTCH2
CCND3	CCND1
CCND3	CCND2
CCND1	CCND2
PRPH2	ROM1
KLC4	KLC2
KLC4	KLC1
KLC2	KLC1
KLC2	KLC3
KLC2	RP11-73M18.2
SLC29A1	SLC29A2
